date,adj_close,close,high,low,open,volume,ret_1d,logret_1d,adj_close_lag1,volume_lag1,ma_5,ma_20,ma_60,vol_20,hl_range,close_pos_range,target_adj_close_tplus1
1997-10-15,965.719970703125,965.719970703125,970.280029296875,962.75,970.280029296875,505310000,-0.0046997345674058,-0.004710813044136231,970.280029296875,510330000.0,968.339990234375,959.2819976806641,940.2199981689453,0.006373132056861345,0.007821375535575175,0.39441688551697307,955.25
1997-10-16,955.25,955.25,973.3800048828125,950.77001953125,965.719970703125,597010000,-0.010841621816624514,-0.010900820460122418,965.719970703125,505310000.0,965.2659912109375,959.6799987792969,940.5314982096354,0.006862499854749145,0.0237807092010639,0.19814167939920418,944.1599731445312
1997-10-17,944.1599731445312,944.1599731445312,955.22998046875,931.5800170898438,955.22998046875,624980000,-0.011609554415565326,-0.011677471461919886,955.25,597010000.0,960.7019897460938,959.3624969482422,940.5958312988281,0.007330134474608466,0.025386937187410055,0.5319228555722733,955.6099853515625
1997-10-20,955.6099853515625,955.6099853515625,955.719970703125,941.4299926757812,944.1599731445312,483880000,0.012127195107516586,0.012054249832476494,944.1599731445312,624980000.0,958.2039916992187,959.3714965820312,940.8761647542318,0.0077520176566917435,0.015179012925568721,0.992303322555707,972.280029296875
1997-10-21,972.280029296875,972.280029296875,972.5599975585938,955.6099853515625,955.6099853515625,582310000,0.017444401168725365,0.01729399425563294,955.6099853515625,483880000.0,958.6039916992188,960.3889984130859,941.4733317057292,0.008599344455821542,0.017737374521882433,0.983482710319075,968.489990234375
1997-10-22,968.489990234375,968.489990234375,972.6099853515625,965.6599731445312,972.280029296875,613490000,-0.003898094117227524,-0.0039057114880298727,972.280029296875,582310000.0,959.1579956054687,961.5894989013672,941.9099985758463,0.008427427934569296,0.007197162976942646,0.4071959883726036,950.6900024414062
1997-10-23,950.6900024414062,950.6900024414062,968.489990234375,944.1599731445312,968.489990234375,673270000,-0.01837911384986146,-0.018550108152736833,968.489990234375,613490000.0,958.24599609375,962.2285003662109,941.8833323160808,0.009367185760442298,0.025768956301772106,0.2683939461596546,941.6400146484375
1997-10-24,941.6400146484375,941.6400146484375,960.0399780273438,937.5499877929688,950.6900024414062,677630000,-0.009519388833087561,-0.00956498782874693,950.6900024414062,673270000.0,957.7420043945312,962.0495025634766,941.6721659342448,0.009477929100767488,0.023988043866671433,0.18185987689835972,876.989990234375
1997-10-27,876.989990234375,876.989990234375,941.6400146484375,876.72998046875,941.6400146484375,693730000,-0.06865683637945197,-0.07112747282045273,941.6400146484375,677630000.0,942.0180053710938,958.2320007324219,940.502998860677,0.018274293306677535,0.07403651708703161,0.00400569448022823,921.8499755859375
1997-10-28,921.8499755859375,921.8499755859375,923.0900268554688,855.27001953125,876.989990234375,1202550000,0.051152220494071754,0.04988691536939793,876.989990234375,693730000.0,931.9319946289063,956.960498046875,940.0288319905599,0.021890244214006566,0.07929660314924757,0.9817155538836336,919.1599731445312
1997-10-29,919.1599731445312,919.1599731445312,935.239990234375,913.8800048828125,921.8499755859375,777660000,-0.002918047960782877,-0.0029223137632987672,921.8499755859375,1202550000.0,922.0659912109375,955.147998046875,939.475331624349,0.021766946566174384,0.023372855558100876,0.24718969488115852,903.6799926757812
1997-10-30,903.6799926757812,903.6799926757812,923.280029296875,903.6799926757812,919.1599731445312,712230000,-0.016841443188383765,-0.016984872949445062,919.1599731445312,777660000.0,912.6639892578125,952.3089965820312,938.5313313802084,0.02194734777823527,0.02168913418461149,0.0,914.6199951171875
1997-10-31,914.6199951171875,914.6199951171875,919.9299926757812,903.6799926757812,903.6799926757812,638070000,0.012106058040538326,0.012033365809406504,903.6799926757812,712230000.0,907.2599853515625,949.7884948730468,937.921831258138,0.02214313697578664,0.0179820291825694,0.6732309194711539,938.989990234375
1997-11-03,938.989990234375,938.989990234375,939.02001953125,914.6199951171875,914.6199951171875,564740000,0.026644940245445836,0.026296145994861853,914.6199951171875,638070000.0,919.6599853515625,948.1034942626953,938.0126647949219,0.022972276658800982,0.02667777278468114,0.9987692923430973,940.760009765625
1997-11-04,940.760009765625,940.760009765625,941.4000244140625,932.6599731445312,938.989990234375,541590000,0.00188502492002951,0.0018832504901009628,938.989990234375,564740000.0,923.4419921875,945.9854949951172,938.0753316243489,0.022805526259679302,0.00937110149593268,0.9267722089149912,942.760009765625
1997-11-05,942.760009765625,942.760009765625,949.6199951171875,938.1599731445312,940.760009765625,565680000,0.0021259407067040215,0.0021236840924796496,940.760009765625,541590000.0,928.1619995117187,944.431494140625,938.3458312988281,0.02275810683109958,0.012215424128834305,0.401398586500924,938.030029296875
1997-11-06,938.030029296875,938.030029296875,942.8499755859375,934.1599731445312,942.760009765625,522890000,-0.005017162819545007,-0.005029791037181042,942.760009765625,565680000.0,935.0320068359375,942.8019958496094,938.6126647949219,0.022768060827296585,0.00930247783166551,0.4453458072581948,927.510009765625
1997-11-07,927.510009765625,927.510009765625,938.030029296875,915.3900146484375,938.030029296875,569980000,-0.011215013595178402,-0.011278376046065297,938.030029296875,522890000.0,937.610009765625,940.8284973144531,938.6583312988281,0.022865599090137828,0.024732643229817806,0.5353351270037258,921.1300048828125
1997-11-10,921.1300048828125,921.1300048828125,935.9000244140625,920.260009765625,927.510009765625,464140000,-0.006878637228319162,-0.006902404105233018,927.510009765625,569980000.0,934.0380126953125,938.4799987792969,938.9969980875651,0.02287649053677637,0.01699521274690699,0.05562623416560649,923.780029296875
1997-11-11,923.780029296875,923.780029296875,928.2899780273438,919.6300048828125,921.1300048828125,435660000,0.002876927686662034,0.0028727972502862187,921.1300048828125,464140000.0,930.6420166015625,936.1549987792969,939.1851654052734,0.02288370727632382,0.00941680142943442,0.47921908587940937,905.9600219726562
1997-11-12,905.9600219726562,905.9600219726562,923.8800048828125,905.3400268554688,923.780029296875,585340000,-0.019290314532759756,-0.019478800557132914,923.780029296875,435660000.0,923.2820190429687,933.1670013427735,938.8509989420573,0.023196435382584066,0.02047846938982576,0.03344098446465784,916.6599731445312
1997-11-13,916.6599731445312,916.6599731445312,917.7899780273438,900.6099853515625,905.9600219726562,653960000,0.01181062178502823,0.011741420730290386,905.9600219726562,585340000.0,919.0080078125,931.2375,938.4728322347005,0.023352507979969007,0.019075951805125568,0.9342255317485976,928.3499755859375
1997-11-14,928.3499755859375,928.3499755859375,930.4400024414062,915.3400268554688,916.6599731445312,635760000,0.012752823057501361,0.012672190613441714,916.6599731445312,653960000.0,919.1760009765625,930.4470001220703,938.52783203125,0.02345930201999534,0.016496575199285775,0.8615874016766506,946.2000122070312
1997-11-17,946.2000122070312,946.2000122070312,949.6599731445312,928.3499755859375,928.3499755859375,576540000,0.019227701934098285,0.019045185543016707,928.3499755859375,635760000.0,924.1900024414062,929.9765014648438,938.9054992675781,0.023712326506416474,0.02295470255723735,0.8376367276445468,938.22998046875
1997-11-18,938.22998046875,938.22998046875,947.6500244140625,937.4299926757812,946.2000122070312,521380000,-0.008423199783828994,-0.008458875407656663,946.2000122070312,576540000.0,927.0799926757812,928.2739990234375,939.2066660563152,0.023392575527869497,0.010902181302210523,0.07827644898324823,944.5900268554688
1997-11-19,944.5900268554688,944.5900268554688,947.280029296875,934.8300170898438,938.22998046875,542720000,0.006778771217203161,0.0067558986546609745,938.22998046875,521380000.0,934.8059936523438,927.0790008544922,939.732832845052,0.023463017496571374,0.013317942277665135,0.7839357587226261,958.97998046875
1997-11-20,958.97998046875,958.97998046875,961.8300170898438,944.5900268554688,944.5900268554688,602610000,0.015234073200185438,0.01511919989676258,944.5900268554688,542720000.0,943.2699951171875,927.4934997558594,940.4874989827474,0.023364033523649793,0.018251293941528014,0.8346845571054309,963.0900268554688
1997-11-21,963.0900268554688,963.0900268554688,964.5499877929688,954.5999755859375,958.97998046875,611000000,0.004285852124576994,0.004276694017896432,958.97998046875,602610000.0,950.2180053710938,928.5660003662109,941.4778330485026,0.023257016065993,0.010423226965749596,0.8532704375509904,946.6699829101562
1997-11-24,946.6699829101562,946.6699829101562,963.0900268554688,945.219970703125,963.0900268554688,514920000,-0.017049334420920825,-0.017196347704707016,963.0900268554688,611000000.0,950.3119995117188,932.05,942.2644999186198,0.016617337471885544,0.018905711586955438,0.08114200619571492,950.8200073242188
1997-11-25,950.8200073242188,950.8200073242188,954.469970703125,944.7100219726562,946.6699829101562,587890000,0.004383813249581259,0.004374232330712324,946.6699829101562,514920000.0,952.8300048828125,933.498501586914,942.6518330891927,0.012610372972206619,0.010331158242704917,0.6260263778321149,951.6400146484375
1997-11-26,951.6400146484375,951.6400146484375,956.469970703125,950.8200073242188,950.8200073242188,487750000,0.0008624211921310909,0.0008620495206512757,950.8200073242188,587890000.0,954.2400024414062,935.1225036621094,943.0481669108073,0.012568100975638598,0.005942200769214228,0.14513498039300413,955.4000244140625
1997-11-28,955.4000244140625,955.4000244140625,959.1300048828125,951.6400146484375,951.6400146484375,189070000,0.003951084136593508,0.003943299103142728,951.6400146484375,487750000.0,953.5240112304688,937.7085052490235,943.4570007324219,0.011773462209045122,0.007870612961921333,0.5020046285732912,974.77001953125
1997-12-01,974.77001953125,974.77001953125,974.77001953125,955.4000244140625,955.4000244140625,590300000,0.020274225059881967,0.02007143926092958,955.4000244140625,189070000.0,955.860009765625,940.7160064697266,944.2190012613933,0.01223405155804296,0.02027422505988204,1.0,971.6799926757812
1997-12-02,971.6799926757812,971.6799926757812,976.2000122070312,969.8300170898438,974.780029296875,576120000,-0.0031700060460976287,-0.003175041158971048,974.77001953125,590300000.0,960.86201171875,942.3505065917968,944.893667602539,0.011018274049284101,0.006568156279903422,0.2904202518061438,976.77001953125
1997-12-03,976.77001953125,976.77001953125,980.8099975585938,966.1599731445312,971.6799926757812,624610000,0.0052383777517657215,0.005224705178314082,971.6799926757812,576120000.0,966.0520141601562,944.1510070800781,945.6128346761068,0.011046319976577169,0.015163145670774907,0.7242340413121912,973.0999755859375
1997-12-04,973.0999755859375,973.0999755859375,983.3599853515625,971.3699951171875,976.77001953125,633470000,-0.0037573265681042356,-0.0037644030509058624,976.77001953125,624610000.0,970.3440063476562,945.6680053710937,946.5140004475911,0.011117665528380243,0.012343381301301684,0.14428539431084686,983.7899780273438
1997-12-05,983.7899780273438,983.7899780273438,986.25,969.0999755859375,973.0999755859375,563590000,0.01098551300956463,0.01092561056827357,973.0999755859375,633470000.0,976.0219970703125,947.9560028076172,947.7006663004557,0.011190338465552563,0.017696857750608495,0.8565586897567851,982.3699951171875
1997-12-08,982.3699951171875,982.3699951171875,985.6699829101562,979.5700073242188,983.7899780273438,490320000,-0.0014433801338407104,-0.0014444228103860368,983.7899780273438,563590000.0,977.5419921875,950.6990020751953,948.675,0.010766564955031819,0.006227197178688757,0.4590162294130596,975.780029296875
1997-12-09,975.780029296875,975.780029296875,982.3699951171875,973.8099975585938,982.3699951171875,539130000,-0.006708231982926582,-0.006730833304406936,982.3699951171875,490320000.0,978.3619995117188,953.4315032958984,949.6085001627604,0.010758431304671388,0.008790213265477076,0.230143960298616,969.7899780273438
1997-12-10,969.7899780273438,969.7899780273438,975.780029296875,962.6799926757812,975.780029296875,602290000,-0.006138731158340627,-0.006157650635921108,975.780029296875,539130000.0,976.9659912109375,955.7320007324219,950.0109995524089,0.01094668220515038,0.013607882910999358,0.5427454561549823,954.9400024414062
1997-12-11,954.9400024414062,954.9400024414062,969.7899780273438,951.8900146484375,969.7899780273438,631770000,-0.015312568620418188,-0.015431016718054025,969.7899780273438,602290000.0,973.3339965820312,958.1809997558594,950.2099995930989,0.010550545200483713,0.018804655058302363,0.1703907280929373,953.3900146484375
1997-12-12,953.3900146484375,953.3900146484375,961.3200073242188,947.0,954.9400024414062,579280000,-0.0016231258393261117,-0.0016244445352038284,954.9400024414062,631770000.0,967.25400390625,960.0175018310547,950.3116668701172,0.010364888492378843,0.01512144384817186,0.4462298449827167,963.3900146484375
1997-12-15,963.3900146484375,963.3900146484375,965.9600219726562,953.3900146484375,953.3900146484375,597150000,0.010488886863040614,0.010434260139550844,953.3900146484375,579280000.0,963.4580078125,961.7695037841797,950.526333618164,0.010254700004075813,0.01318453846913211,0.7955444847460754,968.0399780273438
1997-12-16,968.0399780273438,968.0399780273438,973.0,963.3900146484375,963.3900146484375,623320000,0.004826667609382662,0.004815056595955269,963.3900146484375,597150000.0,961.9099975585938,962.8615020751953,950.7365000406901,0.009462061064116135,0.009975176413956706,0.4838678945697047,965.5399780273438
1997-12-17,965.5399780273438,965.5399780273438,974.2999877929688,964.25,968.0399780273438,618900000,-0.0025825379702751894,-0.0025858784740169227,968.0399780273438,623320000.0,961.0599975585938,964.227001953125,950.9633331298828,0.009236908657093545,0.010422595585137412,0.12835617852653058,955.2999877929688
1997-12-18,955.2999877929688,955.2999877929688,965.5399780273438,950.5499877929688,965.5399780273438,618870000,-0.010605454426957928,-0.010662093067034029,965.5399780273438,618900000.0,961.1319946289062,964.7625,951.1436665852865,0.009525407298789085,0.015769807402953587,0.3168781250508966,946.780029296875
1997-12-19,946.780029296875,946.780029296875,955.2999877929688,924.9199829101562,955.2999877929688,793200000,-0.008918620961963386,-0.008958629922710237,955.2999877929688,618870000.0,959.8099975585938,964.1525024414062,951.2915008544921,0.009101071061946782,0.03284608987171544,0.7195537482973243,953.7000122070312
1997-12-22,953.7000122070312,953.7000122070312,956.72998046875,946.25,946.780029296875,530670000,0.007308965859044836,0.007282384809487397,946.780029296875,793200000.0,957.8719970703125,963.6830017089844,951.4328348795573,0.009210691766431654,0.011075276585204756,0.7108803522340772,939.1300048828125
1997-12-23,939.1300048828125,939.1300048828125,954.510009765625,938.9099731445312,953.7000122070312,515070000,-0.015277348367125576,-0.015395249405191436,953.7000122070312,530670000.0,952.0900024414062,963.3060028076172,951.196001180013,0.009046086132459826,0.016615050502496214,0.014104565497220169,932.7000122070312
1997-12-24,932.7000122070312,932.7000122070312,942.8800048828125,932.7000122070312,939.1300048828125,265980000,-0.006846754594518112,-0.006870301158669712,939.1300048828125,515070000.0,945.5220092773437,962.4000030517578,950.9530008951823,0.009083110794653128,0.010914541162803802,0.0,936.4600219726562
1997-12-26,936.4600219726562,936.4600219726562,939.989990234375,932.7000122070312,932.7000122070312,154900000,0.00403131737580642,0.0040232133884430255,932.7000122070312,265980000.0,941.7540161132813,961.6410034179687,950.6371683756511,0.009143824625554393,0.00781599435181051,0.5157779284823215,953.3499755859375
1997-12-29,953.3499755859375,953.3499755859375,953.9500122070312,936.4600219726562,936.4600219726562,443160000,0.018035957987509788,0.017875239692640932,936.4600219726562,154900000.0,943.0680053710937,961.5385009765625,950.518667602539,0.010013814769383612,0.018676707840162014,0.9656925696896942,970.8400268554688
1997-12-30,970.8400268554688,970.8400268554688,970.8400268554688,953.3499755859375,953.3499755859375,499500000,0.01834588736290854,0.018179631895408832,953.3499755859375,443160000.0,946.4960083007812,961.3420013427734,950.6155008951823,0.009820237597656442,0.018345887362908576,1.0,970.4299926757812
1997-12-31,970.4299926757812,970.4299926757812,975.02001953125,967.4099731445312,970.8400268554688,467280000,-0.000422349891171625,-0.00042243910600792134,970.8400268554688,499500000.0,952.756005859375,961.2795013427734,950.5778340657552,0.00979563545071899,0.007866412997565622,0.39684640247668085,975.0399780273438
1998-01-02,975.0399780273438,975.0399780273438,975.0399780273438,965.72998046875,970.4299926757812,366730000,0.0047504563815585765,0.004739208571065134,970.4299926757812,467280000.0,961.2239990234375,961.1929992675781,950.4431671142578,0.009782431287729525,0.00964037334128824,1.0,977.0700073242188
1998-01-05,977.0700073242188,977.0700073242188,982.6300048828125,969.0,975.0399780273438,628070000,0.0020819959618292305,0.0020798316118284532,975.0399780273438,366730000.0,969.34599609375,961.3915008544922,950.4970001220703,0.009754099089378418,0.014066052510642415,0.5920766275289503,966.5800170898438
1998-01-06,966.5800170898438,966.5800170898438,977.0700073242188,962.6799926757812,977.0700073242188,618360000,-0.010736170546369217,-0.0107942190785284,977.0700073242188,628070000.0,971.9920043945312,960.5310028076171,950.4296671549479,0.009706504499139889,0.014947869237876516,0.27102296344680743,964.0
1998-01-07,964.0,964.0,966.5800170898438,952.6699829101562,966.5800170898438,667390000,-0.002669222458800302,-0.0026727911849651065,966.5800170898438,618360000.0,970.6239990234375,959.6125030517578,950.3800008138021,0.009714131067618821,0.01460110471539788,0.8145211538292775,956.0499877929688
1998-01-08,956.0499877929688,956.0499877929688,964.0,955.0399780273438,964.0,652140000,-0.00824690062970046,-0.008281094439770875,964.0,667390000.0,967.747998046875,958.6260009765625,950.1791676839192,0.009768769689619306,0.009381829220556163,0.11272402776547844,927.6900024414062
1998-01-09,927.6900024414062,927.6900024414062,956.0499877929688,921.719970703125,956.0499877929688,746420000,-0.029663705573629295,-0.03011257228471287,956.0499877929688,652140000.0,958.2780029296875,956.5210021972656,949.4693339029948,0.01170778896251749,0.03724560406742129,0.17390121661335944,939.2100219726562
1998-01-12,939.2100219726562,939.2100219726562,939.25,912.8300170898438,927.6900024414062,705450000,0.012417962359120738,0.012341491885369926,927.6900024414062,746420000.0,950.706005859375,955.7345031738281,949.0275014241537,0.011705294205027472,0.028942938351638265,0.9984868261467201,952.1199951171875
1998-01-13,952.1199951171875,952.1199951171875,952.1400146484375,939.2100219726562,939.2100219726562,646740000,0.013745565786676739,0.013651952368056719,939.2100219726562,705450000.0,947.8140014648437,955.6710021972656,948.9753346761067,0.012141070086373192,0.013766881073760187,0.9984516981755529,957.9400024414062
1998-01-14,957.9400024414062,957.9400024414062,958.1199951171875,948.0,952.1199951171875,603280000,0.006112682596800756,0.0060940759384351395,952.1199951171875,646740000.0,946.602001953125,955.3985015869141,949.2050018310547,0.011981234550258518,0.01067510033458597,0.9822141538906916,950.72998046875
1998-01-15,950.72998046875,950.72998046875,957.9400024414062,950.27001953125,957.9400024414062,569050000,-0.007526590344156037,-0.00755505805843093,957.9400024414062,603280000.0,945.5380004882812,954.5330017089843,949.1236684163412,0.012023387298882873,0.008071372086367311,0.059968965105638004,961.510009765625
1998-01-16,961.510009765625,961.510009765625,965.1199951171875,950.72998046875,950.72998046875,670080000,0.011338686607484494,0.01127488552782463,950.72998046875,569050000.0,952.302001953125,954.3315032958984,948.9441680908203,0.01231711394912987,0.015135753519987468,0.7491326145415369,978.5999755859375
1998-01-20,978.5999755859375,978.5999755859375,978.5999755859375,961.47998046875,961.510009765625,644790000,0.01777409038568223,0.017617978359757203,961.510009765625,670080000.0,960.1799926757812,955.4965026855468,949.1126678466796,0.01267211540106562,0.017805877880932054,1.0,970.8099975585938
1998-01-21,970.8099975585938,970.8099975585938,978.5999755859375,963.2899780273438,978.5999755859375,626160000,-0.00796032926802348,-0.007992181839634682,978.5999755859375,644790000.0,963.9179931640625,956.6980010986329,949.4480010986329,0.012633101847120168,0.015893446322306867,0.4911835878790778,963.0399780273438
1998-01-22,963.0399780273438,963.0399780273438,970.8099975585938,959.489990234375,970.8099975585938,646570000,-0.008003645976854545,-0.008035847083912806,970.8099975585938,626160000.0,964.93798828125,957.1649993896484,949.8046671549479,0.01271243253669059,0.011797942072802247,0.313602959016968,957.5900268554688
1998-01-23,957.5900268554688,957.5900268554688,966.4400024414062,950.8599853515625,963.0399780273438,635770000,-0.005659112078647555,-0.005675185523039694,963.0399780273438,646570000.0,966.3099975585938,958.0880004882813,951.1480010986328,0.012250692755228776,0.016385185337337897,0.43196624657705973,956.9500122070312
1998-01-26,956.9500122070312,956.9500122070312,963.0399780273438,954.239990234375,957.5900268554688,555080000,-0.000668359768260296,-0.0006685832202206754,957.5900268554688,635770000.0,965.397998046875,959.3005004882813,951.7330017089844,0.012119494376141383,0.009221985960583509,0.30795746953439823,969.02001953125
1998-01-27,969.02001953125,969.02001953125,973.22998046875,956.260009765625,956.9500122070312,679140000,0.01261299667720528,0.01253411542805516,956.9500122070312,555080000.0,963.4820068359375,960.928500366211,952.5640024820964,0.01236763896115045,0.01774618882921211,0.7519170179401229,977.4600219726562
1998-01-28,977.4600219726562,977.4600219726562,978.6300048828125,969.02001953125,969.02001953125,708470000,0.00870983289435956,0.008672121117151654,969.02001953125,679140000.0,964.81201171875,962.1340026855469,953.7936696370442,0.011896732899870269,0.009917220653718998,0.878253413782153,985.489990234375
1998-01-29,985.489990234375,985.489990234375,992.6500244140625,975.2100219726562,977.4600219726562,750760000,0.0082151372753978,0.008181576712973815,977.4600219726562,708470000.0,969.3020141601562,962.8665008544922,954.9748362223307,0.011345122787143452,0.017883329794056657,0.5894476389127065,980.280029296875
1998-01-30,980.280029296875,980.280029296875,987.4099731445312,979.6300048828125,985.489990234375,613380000,-0.005286670579232267,-0.0053006944704376835,985.489990234375,750760000.0,973.8400146484375,963.3590026855469,955.6630035400391,0.011423797278690395,0.007941741497239484,0.08355103673892066,1001.27001953125
1998-02-02,1001.27001953125,1001.27001953125,1002.47998046875,980.280029296875,980.280029296875,724320000,0.021412238959341634,0.02118621769274842,980.280029296875,613380000.0,982.7040161132812,964.6705047607422,956.6715037027994,0.0123028032883966,0.022646540282778533,0.9454971351904191,1006.0
1998-02-03,1006.0,1006.0,1006.1300048828125,996.9000244140625,1001.27001953125,692120000,0.004723980920715354,0.004712857938926618,1001.27001953125,724320000.0,990.1000122070312,966.1170043945312,957.7255035400391,0.012325347136207272,0.009258682157395882,0.9859149341374385,1006.9000244140625
1998-02-04,1006.9000244140625,1006.9000244140625,1009.52001953125,999.4299926757812,1006.0,695420000,0.0008946564752112529,0.0008942565086442755,1006.0,692120000.0,995.9880126953125,968.1330047607422,958.8733367919922,0.011986213809404407,0.010095781524881645,0.7403381423343314,1003.5399780273438
1998-02-05,1003.5399780273438,1003.5399780273438,1013.510009765625,1000.27001953125,1006.9000244140625,703980000,-0.0033370208613054952,-0.003342601133200951,1006.9000244140625,695420000.0,999.5980102539063,970.1100036621094,960.1405029296875,0.012001011345094867,0.013236416143492503,0.24697589939333592,1012.4600219726562
1998-02-06,1012.4600219726562,1012.4600219726562,1013.0700073242188,1003.3599853515625,1003.5399780273438,569650000,0.008888578572471717,0.008849307694583253,1003.5399780273438,703980000.0,1006.0340087890625,972.9305053710938,961.6626698811849,0.011838078801116,0.009677505695280446,0.9371798175863825,1010.739990234375
1998-02-09,1010.739990234375,1010.739990234375,1015.3300170898438,1006.280029296875,1012.4600219726562,524810000,-0.0016988638572908998,-0.0017003085629641035,1012.4600219726562,569650000.0,1007.9280029296875,977.0830047607421,963.1120025634766,0.00904823663929824,0.008993508297379518,0.4928140279885348,1019.010009765625
1998-02-10,1019.010009765625,1019.010009765625,1022.1500244140625,1010.7100219726562,1010.739990234375,642800000,0.008182143391132879,0.008148851133957358,1010.739990234375,524810000.0,1010.5300048828125,981.0730041503906,964.9961690266927,0.008899146737158563,0.01131877807947149,0.7255232536426349,1020.010009765625
1998-02-11,1020.010009765625,1020.010009765625,1020.7100219726562,1016.3800048828125,1019.010009765625,599300000,0.0009813446290189987,0.000980863425170675,1019.010009765625,642800000.0,1013.152001953125,984.4675048828125,966.7186696370443,0.0086285626279196,0.004260234429093276,0.8383350013391032,1024.1400146484375
1998-02-12,1024.1400146484375,1024.1400146484375,1026.300048828125,1008.5499877929688,1020.010009765625,611480000,0.004048984660220523,0.0040408095815802625,1020.010009765625,599300000.0,1017.2720092773437,987.7775054931641,968.3151702880859,0.008607559600281174,0.017599584799955315,0.8783083519876761,1020.0900268554688
1998-02-13,1020.0900268554688,1020.0900268554688,1024.1400146484375,1017.7100219726562,1024.1400146484375,531940000,-0.003954525489719307,-0.0039623653009579485,1024.1400146484375,611480000.0,1018.7980102539062,991.2455078125,969.5466705322266,0.008403257638520263,0.00631809900360204,0.3701411498922629,1022.760009765625
1998-02-17,1022.760009765625,1022.760009765625,1028.02001953125,1020.0900268554688,1020.0900268554688,605890000,0.0026173992881655117,0.0026139798640150147,1020.0900268554688,531940000.0,1021.2020141601563,994.3080078125,970.9555043538411,0.008203420403348512,0.0077738164936542505,0.33669424668077735,1032.0799560546875
1998-02-18,1032.0799560546875,1032.0799560546875,1032.0799560546875,1021.7000122070312,1022.760009765625,606000000,0.009112544683085755,0.009071275967001746,1022.760009765625,605890000.0,1023.8160034179688,996.9820068359375,972.4136698404948,0.00760764471661243,0.010159482943759542,1.0,1028.280029296875
1998-02-19,1028.280029296875,1028.280029296875,1032.9300537109375,1026.6199951171875,1032.0799560546875,581820000,-0.0036818143163427353,-0.0036886088773417924,1032.0799560546875,606000000.0,1025.4700073242188,999.8555084228516,973.5686706542969,0.0073468757444938755,0.006146440380824372,0.2630774587943976,1034.2099609375
1998-02-20,1034.2099609375,1034.2099609375,1034.2099609375,1022.6900024414062,1028.280029296875,594300000,0.005766845092459727,0.005750280494436488,1028.280029296875,581820000.0,1027.4839965820313,1003.4140075683594,974.7540028889974,0.00690254061570367,0.011264369915216583,1.0,1038.1400146484375
1998-02-23,1038.1400146484375,1038.1400146484375,1038.6800537109375,1031.760009765625,1034.2099609375,550730000,0.0038000540116389647,0.003792852045866546,1034.2099609375,594300000.0,1031.093994140625,1007.4415069580078,976.2785034179688,0.006551202016479224,0.006707028649893554,0.9219601686394185,1030.56005859375
1998-02-24,1030.56005859375,1030.56005859375,1038.72998046875,1028.8900146484375,1038.1400146484375,589880000,-0.007301477592359662,-0.0073282638456726445,1038.1400146484375,550730000.0,1032.65400390625,1011.1220092773438,977.6075042724609,0.006959557237675433,0.009563671218711097,0.16972050267339875,1042.9000244140625
1998-02-25,1042.9000244140625,1042.9000244140625,1045.7900390625,1030.56005859375,1030.56005859375,611350000,0.011974038502085005,0.011902916882147174,1030.56005859375,589880000.0,1034.818017578125,1014.8160095214844,979.1285044352213,0.006918724993152396,0.014778353131143137,0.81024173639832,1048.6700439453125
1998-02-26,1048.6700439453125,1048.6700439453125,1048.6800537109375,1039.8499755859375,1042.9000244140625,646280000,0.005532667941485325,0.005517418953412623,1042.9000244140625,611350000.0,1038.8960205078124,1018.3765106201172,980.6830047607422,0.006834218284604565,0.008491684697135665,0.998866401238664,1049.3399658203125
1998-02-27,1049.3399658203125,1049.3399658203125,1051.6600341796875,1044.4000244140625,1048.6700439453125,574480000,0.0006388299912520878,0.0006386260262338794,1048.6700439453125,646280000.0,1041.922021484375,1021.5690093994141,981.9258371988932,0.006771035802908882,0.006951368820292845,0.6804317853179541,1047.699951171875
1998-03-02,1047.699951171875,1047.699951171875,1053.97998046875,1044.699951171875,1049.3399658203125,591470000,-0.001562901158687291,-0.0015641237627415094,1049.3399658203125,574480000.0,1043.8340087890624,1024.940005493164,983.1928365071615,0.006574613429695558,0.008882961357914566,0.323274841493252,1052.02001953125
1998-03-03,1052.02001953125,1052.02001953125,1052.02001953125,1043.4100341796875,1047.699951171875,612360000,0.004123383182888407,0.004114905335403485,1047.699951171875,591470000.0,1048.1260009765624,1027.477505493164,984.4470031738281,0.0050697190576264265,0.008251775495269733,1.0,1047.3299560546875
1998-03-04,1047.3299560546875,1047.3299560546875,1052.02001953125,1042.739990234375,1052.02001953125,644280000,-0.0044581504054003185,-0.004468117592430154,1052.02001953125,612360000.0,1049.0119873046874,1029.5440032958984,985.684169514974,0.0052679314716751295,0.008899658000830238,0.49460682434032255,1035.050048828125
1998-03-05,1035.050048828125,1035.050048828125,1047.3299560546875,1030.8699951171875,1047.3299560546875,648270000,-0.011724965141664767,-0.011794244610813465,1047.3299560546875,644280000.0,1046.28798828125,1030.9515045166015,986.5385040283203,0.006106993109373755,0.01596705793695049,0.25395283298724414,1055.68994140625
1998-03-06,1055.68994140625,1055.68994140625,1055.68994140625,1035.050048828125,1035.050048828125,665500000,0.01994096092405706,0.01974474417398131,1035.050048828125,648270000.0,1047.5579833984375,1033.5590026855468,987.7605031331381,0.0072438097409017865,0.019940960924057068,1.0,1052.31005859375
